series_id,year,period,value,date,area_code,base_period,series_title,begin_year,begin_period,end_year,end_period,area_name,region,sort_sequence
CUURS12ASA0,1998,2,172.7,1998-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,3,173,1998-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,4,173,1998-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,5,173,1998-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,6,173.1,1998-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,7,173.6,1998-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,8,174.2,1998-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,9,174.4,1998-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,10,174.8,1998-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,11,174.7,1998-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1998,12,174.7,1998-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,1,175,1999-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,2,175.1,1999-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,3,175.5,1999-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,4,176,1999-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,5,176.1,1999-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,6,176.8,1999-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,7,177.2,1999-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,8,177.6,1999-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,9,178.2,1999-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,10,178.9,1999-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,11,178.8,1999-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,1999,12,178.6,1999-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,1,179.3,2000-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,2,180.5,2000-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,3,181.5,2000-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,4,181.4,2000-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,5,181.4,2000-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,6,182,2000-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,7,182.8,2000-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,8,183.1,2000-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,9,184.4,2000-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,10,184.6,2000-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,11,184.6,2000-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2000,12,184.2,2000-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,1,184.9,2001-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,2,185.3,2001-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,3,186.4,2001-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,4,186.6,2001-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,5,187.3,2001-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,6,188.3,2001-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,7,187.8,2001-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,8,188.1,2001-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,9,188,2001-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,10,187.8,2001-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,11,187.8,2001-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2001,12,187.3,2001-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,1,188.5,2002-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,2,189.9,2002-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,3,191.1,2002-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,4,191.8,2002-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,5,191.4,2002-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,6,191.5,2002-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,7,192,2002-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,8,193.1,2002-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,9,193.3,2002-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,10,193.7,2002-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,11,193.4,2002-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2002,12,193.1,2002-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,1,194.7,2003-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,2,196.2,2003-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,3,197.1,2003-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,4,196.7,2003-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,5,196.8,2003-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,6,196.9,2003-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,7,197.7,2003-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,8,199.1,2003-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,9,199.6,2003-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,10,200,2003-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,11,199.4,2003-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2003,12,199.3,2003-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,1,199.9,2004-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,2,201.1,2004-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,3,203.4,2004-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,4,204,2004-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,5,204.4,2004-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,6,206,2004-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,7,205.5,2004-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,8,205.7,2004-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,9,205.9,2004-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,10,207.3,2004-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,11,207.2,2004-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2004,12,206.8,2004-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,1,208.1,2005-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,2,208.9,2005-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,3,212.4,2005-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,4,212.5,2005-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,5,211.4,2005-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,6,210.7,2005-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,7,212.5,2005-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,8,214.1,2005-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,9,215.8,2005-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,10,216.6,2005-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,11,215.3,2005-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2005,12,214.2,2005-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,1,215.9,2006-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,2,216.4,2006-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,3,218.2,2006-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,4,220.2,2006-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,5,221.6,2006-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,6,222.6,2006-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,7,223.1,2006-07-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,8,224.1,2006-08-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,9,222.9,2006-09-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,10,221.7,2006-10-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,11,220.9,2006-11-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2006,12,221.3,2006-12-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2007,1,221.767,2007-01-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2007,2,223.066,2007-02-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2007,3,224.55100000000002,2007-03-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2007,4,225.78,2007-04-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2007,5,227.146,2007-05-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
CUURS12ASA0,2007,6,228.258,2007-06-01,S12A,1982-84=100,"All items in New York-Newark-Jersey City, NY-NJ-PA, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"New York-Newark-Jersey City, NY-NJ-PA",northeast,6
